acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_000756655.1	GCA_001639725.1	inter_genus	Alcanivorax	Marinomonas	1104	3273	1132	3637	32.3589	0.372583	54.7727	0.477439
GCA_008973485.1	GCA_900636385.1	inter_genus	Psychrobacillus	Staphylococcus	1014	3996	958	2236	31.6431	0.320287	54.1724	0.493985
GCA_030814065.1	GCA_900636385.1	inter_genus	Mesobacillus	Staphylococcus	978	3822	922	2236	31.3635	0.353280	54.3059	0.469856
GCA_001643235.1	GCA_014212135.1	inter_genus	Domibacillus	Cohnella	1488	3756	1580	6030	31.3509	0.353280	53.6757	0.493985
GCA_003597125.1	GCA_001639725.1	inter_genus	Alcanivorax	Marinomonas	1094	3435	1118	3637	31.2783	0.353280	55.0374	0.449332
GCA_030814065.1	GCA_014212135.1	inter_genus	Mesobacillus	Cohnella	1477	3822	1602	6030	31.2525	0.372583	53.0625	0.485465
GCA_009601165.1	GCA_001639725.1	inter_genus	Alcanivorax	Marinomonas	1078	3399	1120	3637	31.2393	0.353280	54.9002	0.485465
GCA_000970675.1	GCA_014212135.1	inter_genus	Domibacillus	Cohnella	1405	3439	1549	6030	31.1965	0.353280	53.6362	
GCA_006861795.1	GCA_900636385.1	inter_genus	Psychrobacillus	Staphylococcus	1075	4397	973	2236	30.8759	0.320287	53.8915	0.477439
GCA_900636385.1	GCA_042656585.1	inter_genus	Staphylococcus	Thalassorhabdus	833	2236	875	3324	30.7194	0.353280	53.6325	
GCA_009720525.1	GCA_000338295.1	inter_genus	Gimesia	Rhodopirellula	1796	6104	1656	5290	30.2966	0.372583	50.7186	0.431489
GCA_006861795.1	GCA_014212135.1	inter_genus	Psychrobacillus	Cohnella	1509	4397	1614	6030	29.9511	0.405585	52.6572	
GCA_006861775.1	GCA_014212135.1	inter_genus	Psychrobacillus	Cohnella	1474	4030	1527	6030	29.8310	0.405585	52.5533	
GCA_008973485.1	GCA_014212135.1	inter_genus	Psychrobacillus	Cohnella	1422	3996	1540	6030	29.5432	0.405585	52.7734	0.493985
GCA_000181475.1	GCA_000196115.1	inter_genus	Gimesia	Rhodopirellula	1648	5814	1560	5115	29.3531	0.372583	50.3904	0.462668
GCA_001906925.1	GCA_014212135.1	inter_genus	Domibacillus	Cohnella	1294	3253	1426	6030	29.3009	0.353280	53.4942	0.493985
GCA_009720525.1	GCA_000196115.1	inter_genus	Gimesia	Rhodopirellula	1690	6104	1587	5115	29.2094	0.372583	50.3947	0.455838
GCA_009720525.1	GCA_002727185.1	inter_genus	Gimesia	Rhodopirellula	1773	6104	1678	5729	29.1642	0.372583	50.5792	0.431489
GCA_014212135.1	GCA_042656585.1	inter_genus	Cohnella	Thalassorhabdus	1428	6030	1295	3324	29.1105	0.372583	53.9274	
GCA_000181475.1	GCA_000338295.1	inter_genus	Gimesia	Rhodopirellula	1650	5814	1581	5290	29.0976	0.405585	50.3720	0.431489
GCA_007754425.1	GCA_000338295.1	inter_genus	Gimesia	Rhodopirellula	1619	5793	1592	5290	28.9723	0.405585	50.4004	0.443122
GCA_007754425.1	GCA_000196115.1	inter_genus	Gimesia	Rhodopirellula	1615	5793	1545	5115	28.9696	0.405585	50.4486	0.462668
GCA_020734105.1	GCA_014212135.1	inter_genus	Alkalihalobacillus	Cohnella	1584	4783	1548	6030	28.9651	0.405585	53.7587	
GCA_009720525.1	GCA_020966775.1	inter_genus	Gimesia	Rhodopirellula	1646	6104	1489	4755	28.8701	0.405585	50.4323	0.437182
GCA_000292245.2	GCA_900636385.1	inter_genus	Alkalihalobacillus	Staphylococcus	945	4124	881	2236	28.7107	0.320287	53.3920	
GCA_000181475.1	GCA_020966775.1	inter_genus	Gimesia	Rhodopirellula	1568	5814	1466	4755	28.7066	0.353280	50.3713	0.469856
GCA_007754425.1	GCA_020966775.1	inter_genus	Gimesia	Rhodopirellula	1549	5793	1465	4755	28.5741	0.372583	50.2699	0.455838
GCA_000181475.1	GCA_002727185.1	inter_genus	Gimesia	Rhodopirellula	1665	5814	1626	5729	28.5108	0.405585	50.4408	0.443122
GCA_047302405.1	GCA_900636385.1	inter_genus	Alkalihalobacillus	Staphylococcus	980	4348	895	2236	28.4781	0.328965	53.1171	0.469856
GCA_028610675.1	GCA_900636385.1	inter_genus	Alkalihalobacillus	Staphylococcus	958	4246	882	2236	28.3863	0.339586	53.2519	0.443122
GCA_007748195.1	GCA_000196115.1	inter_genus	Gimesia	Rhodopirellula	1543	5591	1492	5115	28.3486	0.405585	50.1921	0.485465
GCA_007754425.1	GCA_002727185.1	inter_genus	Gimesia	Rhodopirellula	1637	5793	1625	5729	28.3111	0.405585	50.4512	0.462668
GCA_042654505.1	GCA_003054265.1	inter_genus	Epilithonimonas	Kordia	1074	3479	1041	4003	28.2678	0.339586	53.6035	
GCA_003254155.1	GCA_014212135.1	inter_genus	Psychrobacillus	Cohnella	1244	3219	1366	6030	28.2193	0.372583	52.7706	
GCA_025960885.1	GCA_900100925.1	inter_genus	Microbacterium	Actinopolyspora	1078	3572	1068	4041	28.1886	0.328965	51.3370	0.443122
GCA_900142325.1	GCA_003054265.1	inter_genus	Epilithonimonas	Kordia	1041	3312	1020	4003	28.1750	0.328965	53.4144	
GCA_007748195.1	GCA_000338295.1	inter_genus	Gimesia	Rhodopirellula	1535	5591	1521	5290	28.0857	0.405585	50.1966	0.455838
GCA_013409785.1	GCA_900100925.1	inter_genus	Microbacterium	Actinopolyspora	1067	3554	1060	4041	28.0053	0.353280	51.4121	0.469856
GCA_030065535.1	GCA_900100925.1	inter_genus	Microbacterium	Actinopolyspora	945	2753	954	4041	27.9511	0.312952	51.8907	0.477439
GCA_004365655.1	GCA_003054265.1	inter_genus	Epilithonimonas	Kordia	999	3195	1004	4003	27.8272	0.320287	53.7236	
GCA_007748195.1	GCA_020966775.1	inter_genus	Gimesia	Rhodopirellula	1474	5591	1403	4755	27.8078	0.405585	50.0630	0.449332
GCA_009828095.1	GCA_019334345.1	inter_genus	Pontixanthobacter	Neohoeflea	869	2712	894	3629	27.8032	0.372583	51.5219	
GCA_012972675.1	GCA_019334345.1	inter_genus	Pontixanthobacter	Neohoeflea	848	2592	877	3629	27.7287	0.405585	51.3916	
GCA_042654505.1	GCA_000154725.1	inter_genus	Epilithonimonas	Kordia	1080	3479	1073	4294	27.6984	0.320287	53.6776	
GCA_009827455.1	GCA_003574395.1	inter_genus	Pontixanthobacter	Tabrizicola	859	2704	882	3587	27.6745	0.372583	51.4272	0.493985
GCA_012972675.1	GCA_003574395.1	inter_genus	Pontixanthobacter	Tabrizicola	832	2592	877	3587	27.6582	0.372583	51.0685	
GCA_042650985.1	GCA_003054265.1	inter_genus	Epilithonimonas	Kordia	1068	3675	1054	4003	27.6374	0.353280	53.4501	
GCA_009827455.1	GCA_019334345.1	inter_genus	Pontixanthobacter	Neohoeflea	859	2704	888	3629	27.5857	0.339586	51.2158	
GCA_008297975.1	GCA_030065535.1	inter_genus	Antrihabitans	Microbacterium	1154	5303	1063	2753	27.5199	0.320287	52.6714	0.426026
GCA_043556415.1	GCA_900100925.1	inter_genus	Microbacterium	Actinopolyspora	913	2715	945	4041	27.5015	0.339586	51.1205	0.493985
GCA_008297975.1	GCA_013409785.1	inter_genus	Antrihabitans	Microbacterium	1249	5303	1186	3554	27.4924	0.295981	51.7555	0.469856
GCA_012972675.1	GCA_011008935.1	inter_genus	Pontixanthobacter	Tabrizicola	828	2592	890	3669	27.4397	0.339586	50.9899	
GCA_009827395.1	GCA_019334345.1	inter_genus	Pontixanthobacter	Neohoeflea	874	2802	889	3629	27.4141	0.339586	51.5831	
GCA_004365655.1	GCA_000154725.1	inter_genus	Epilithonimonas	Kordia	1016	3195	1032	4294	27.3468	0.372583	53.4662	
GCA_007748195.1	GCA_002727185.1	inter_genus	Gimesia	Rhodopirellula	1551	5591	1543	5729	27.3322	0.405585	50.0205	0.469856
GCA_042650985.1	GCA_000154725.1	inter_genus	Epilithonimonas	Kordia	1093	3675	1085	4294	27.3309	0.353280	53.4516	0.485465
GCA_900142325.1	GCA_009901525.1	inter_genus	Epilithonimonas	Kordia	1073	3312	1061	4542	27.1709	0.320287	53.1472	0.493985
GCA_900142325.1	GCA_000154725.1	inter_genus	Epilithonimonas	Kordia	1036	3312	1028	4294	27.1365	0.339586	53.3907	
GCA_042654505.1	GCA_009901525.1	inter_genus	Epilithonimonas	Kordia	1090	3479	1084	4542	27.1039	0.320287	52.9949	
GCA_009828095.1	GCA_003574395.1	inter_genus	Pontixanthobacter	Tabrizicola	837	2712	870	3587	27.0995	0.405585	51.0956	
GCA_009828095.1	GCA_011008935.1	inter_genus	Pontixanthobacter	Tabrizicola	843	2712	884	3669	27.0647	0.339586	51.1590	
GCA_042650985.1	GCA_009901525.1	inter_genus	Epilithonimonas	Kordia	1111	3675	1112	4542	27.0537	0.353280	52.8800	
GCA_009827395.1	GCA_011008935.1	inter_genus	Pontixanthobacter	Tabrizicola	859	2802	886	3669	26.9665	0.372583	51.1725	
GCA_043944905.1	GCA_013409785.1	inter_genus	Antrihabitans	Microbacterium	1339	6008	1239	3554	26.9609	0.291447	51.8182	0.462668
GCA_009827395.1	GCA_003574395.1	inter_genus	Pontixanthobacter	Tabrizicola	850	2802	870	3587	26.9213	0.372583	51.4289	
GCA_025960885.1	GCA_008704535.1	inter_genus	Microbacterium	Streptomyces	1275	3572	1451	6558	26.9102	0.291447	52.1139	0.485465
GCA_004365655.1	GCA_009901525.1	inter_genus	Epilithonimonas	Kordia	1036	3195	1045	4542	26.8967	0.339586	53.0742	
GCA_008297975.1	GCA_025960885.1	inter_genus	Antrihabitans	Microbacterium	1223	5303	1162	3572	26.8732	0.306598	52.0907	0.469856
GCA_043944905.1	GCA_025960885.1	inter_genus	Antrihabitans	Microbacterium	1327	6008	1246	3572	26.8580	0.312952	52.1421	0.443122
GCA_016481275.1	GCA_013409785.1	inter_genus	Antrihabitans	Microbacterium	1311	5994	1238	3554	26.6967	0.320287	51.8640	0.493985
GCA_013409785.1	GCA_008704535.1	inter_genus	Microbacterium	Streptomyces	1257	3554	1435	6558	26.6218	0.320287	51.9815	0.469856
GCA_020734105.1	GCA_900636385.1	inter_genus	Alkalihalobacillus	Staphylococcus	1006	4783	860	2236	26.5850	0.372583	53.3546	
GCA_009827455.1	GCA_011008935.1	inter_genus	Pontixanthobacter	Tabrizicola	823	2704	868	3669	26.5338	0.405585	51.3139	
GCA_043944905.1	GCA_030065535.1	inter_genus	Antrihabitans	Microbacterium	1228	6008	1086	2753	26.4125	0.320287	52.5239	0.437182
GCA_008297975.1	GCA_043556415.1	inter_genus	Antrihabitans	Microbacterium	1105	5303	1011	2715	26.3906	0.320287	51.9568	0.493985
GCA_042650985.1	GCA_001005315.1	inter_genus	Epilithonimonas	Kordia	1100	3675	1106	4694	26.3592	0.339586	53.3132	
GCA_042654505.1	GCA_001005315.1	inter_genus	Epilithonimonas	Kordia	1077	3479	1075	4694	26.3306	0.328965	53.5899	
GCA_019334345.1	GCA_034424525.1	inter_genus	Neohoeflea	Sphingobium	1100	3629	1183	5046	26.3170	0.339586	51.5481	0.477439
GCA_011008935.1	GCA_034424525.1	inter_genus	Tabrizicola	Sphingobium	1117	3669	1168	5046	26.2192	0.295981	51.2805	
GCA_004365655.1	GCA_001005315.1	inter_genus	Epilithonimonas	Kordia	1031	3195	1037	4694	26.2137	0.339586	53.4661	
GCA_030065535.1	GCA_008704535.1	inter_genus	Microbacterium	Streptomyces	1118	2753	1316	6558	26.1411	0.320287	52.6355	0.462668
GCA_900142325.1	GCA_001005315.1	inter_genus	Epilithonimonas	Kordia	1047	3312	1031	4694	25.9555	0.320287	53.2532	
GCA_016481275.1	GCA_025960885.1	inter_genus	Antrihabitans	Microbacterium	1271	5994	1211	3572	25.9461	0.339586	52.1080	0.493985
GCA_012932915.1	GCA_013409785.1	inter_genus	Antrihabitans	Microbacterium	1310	6310	1220	3554	25.6488	0.312952	51.6282	0.449332
GCA_003574395.1	GCA_034424525.1	inter_genus	Tabrizicola	Sphingobium	1085	3587	1129	5046	25.6458	0.295981	51.5745	
GCA_043556415.1	GCA_008704535.1	inter_genus	Microbacterium	Streptomyces	1092	2715	1283	6558	25.6120	0.306598	52.2034	0.443122
GCA_013328815.1	GCA_034424525.1	inter_genus	Tabrizicola	Sphingobium	1194	4364	1214	5046	25.5898	0.312952	51.4986	
GCA_012972675.1	GCA_013328815.1	inter_genus	Pontixanthobacter	Tabrizicola	838	2592	928	4364	25.3882	0.405585	51.2836	
GCA_016481275.1	GCA_030065535.1	inter_genus	Antrihabitans	Microbacterium	1155	5994	1060	2753	25.3230	0.353280	52.7848	0.469856
GCA_012932915.1	GCA_025960885.1	inter_genus	Antrihabitans	Microbacterium	1277	6310	1209	3572	25.1569	0.295981	51.9803	0.449332
GCA_015999335.1	GCA_034424525.1	inter_genus	Tabrizicola	Sphingobium	1185	4484	1201	5046	25.0367	0.339586	51.6775	
GCA_043944905.1	GCA_043556415.1	inter_genus	Antrihabitans	Microbacterium	1142	6008	1038	2715	24.9914	0.339586	51.8845	0.469856
GCA_012972675.1	GCA_015999335.1	inter_genus	Pontixanthobacter	Tabrizicola	830	2592	926	4484	24.8163	0.372583	50.8973	
GCA_900636385.1	GCA_001437435.1	inter_genus	Staphylococcus	Furfurilactobacillus	522	2236	525	1991	24.7693	0.372583	49.3624	
GCA_009827395.1	GCA_013328815.1	inter_genus	Pontixanthobacter	Tabrizicola	863	2802	909	4364	24.7279	0.372583	51.5667	
GCA_009828095.1	GCA_013328815.1	inter_genus	Pontixanthobacter	Tabrizicola	843	2712	899	4364	24.6184	0.328965	51.4500	
GCA_009828095.1	GCA_015999335.1	inter_genus	Pontixanthobacter	Tabrizicola	837	2712	928	4484	24.5275	0.372583	51.0296	
GCA_012932915.1	GCA_030065535.1	inter_genus	Antrihabitans	Microbacterium	1166	6310	1054	2753	24.4952	0.320287	52.5005	0.443122
GCA_016481275.1	GCA_043556415.1	inter_genus	Antrihabitans	Microbacterium	1093	5994	1025	2715	24.3197	0.312952	52.1772	0.493985
GCA_009827455.1	GCA_013328815.1	inter_genus	Pontixanthobacter	Tabrizicola	830	2704	888	4364	24.3067	0.405585	51.4555	
GCA_012972675.1	GCA_041537905.1	inter_genus	Pontixanthobacter	Ruegeria	879	2592	968	5052	24.1627	0.353280	51.1313	
GCA_009827395.1	GCA_015999335.1	inter_genus	Pontixanthobacter	Tabrizicola	846	2802	907	4484	24.0598	0.372583	51.3305	
GCA_009827455.1	GCA_015999335.1	inter_genus	Pontixanthobacter	Tabrizicola	822	2704	892	4484	23.8453	0.405585	51.2074	
GCA_009828095.1	GCA_041537905.1	inter_genus	Pontixanthobacter	Ruegeria	894	2712	956	5052	23.8279	0.405585	51.0964	
GCA_009827395.1	GCA_041537905.1	inter_genus	Pontixanthobacter	Ruegeria	904	2802	965	5052	23.7968	0.372583	51.5975	0.493985
GCA_009827455.1	GCA_041537905.1	inter_genus	Pontixanthobacter	Ruegeria	885	2704	957	5052	23.7494	0.353280	51.3545	
GCA_012932915.1	GCA_043556415.1	inter_genus	Antrihabitans	Microbacterium	1102	6310	1014	2715	23.4460	0.320287	51.8306	
GCA_041537905.1	GCA_034424525.1	inter_genus	Ruegeria	Sphingobium	1147	5052	1141	5046	22.6580	0.353280	50.8560	0.477439
GCA_000970675.1	GCA_001437435.1	inter_genus	Domibacillus	Furfurilactobacillus	606	3439	591	1991	22.0442	0.353280	51.2906	
GCA_012972675.1	GCA_000009365.1	inter_genus	Pontixanthobacter	Alcanivorax	574	2592	591	2758	21.7757		46.4452	
GCA_000966185.1	GCA_001437435.1	inter_genus	Domibacillus	Furfurilactobacillus	627	3737	603	1991	21.4735	0.372583	51.2419	
GCA_003254155.1	GCA_001437435.1	inter_genus	Psychrobacillus	Furfurilactobacillus	564	3219	548	1991	21.3436		50.1831	
GCA_009828095.1	GCA_000009365.1	inter_genus	Pontixanthobacter	Alcanivorax	574	2712	587	2758	21.2249		46.6973	
GCA_001906925.1	GCA_001437435.1	inter_genus	Domibacillus	Furfurilactobacillus	562	3253	548	1991	21.1670	0.372583	50.8169	
GCA_001643235.1	GCA_001437435.1	inter_genus	Domibacillus	Furfurilactobacillus	621	3756	589	1991	21.0545	0.353280	50.6460	
GCA_009827395.1	GCA_000009365.1	inter_genus	Pontixanthobacter	Alcanivorax	579	2802	590	2758	21.0252		46.9833	
GCA_012972675.1	GCA_000756655.1	inter_genus	Pontixanthobacter	Alcanivorax	600	2592	629	3273	20.9548		46.6649	
GCA_030814065.1	GCA_001437435.1	inter_genus	Mesobacillus	Furfurilactobacillus	628	3822	588	1991	20.9186	0.372583	50.5412	
GCA_009827455.1	GCA_000009365.1	inter_genus	Pontixanthobacter	Alcanivorax	560	2704	582	2758	20.9081		46.5251	
GCA_009828095.1	GCA_000756655.1	inter_genus	Pontixanthobacter	Alcanivorax	602	2712	632	3273	20.6182	0.372583	46.8919	
GCA_009827455.1	GCA_000756655.1	inter_genus	Pontixanthobacter	Alcanivorax	597	2704	628	3273	20.4952		46.7476	
GCA_012972675.1	GCA_003597125.1	inter_genus	Pontixanthobacter	Alcanivorax	599	2592	633	3435	20.4413		46.6680	
GCA_900636385.1	GCA_014212135.1	inter_genus	Staphylococcus	Cohnella	778	2236	909	6030	20.4089	0.372583	49.9054	
GCA_012972675.1	GCA_009601165.1	inter_genus	Pontixanthobacter	Alcanivorax	599	2592	617	3399	20.2971		46.6451	
GCA_003574395.1	GCA_001639725.1	inter_genus	Tabrizicola	Marinomonas	740	3587	725	3637	20.2796		46.6797	
GCA_009827395.1	GCA_000756655.1	inter_genus	Pontixanthobacter	Alcanivorax	601	2802	622	3273	20.1317	0.405585	46.9081	
GCA_006861775.1	GCA_001437435.1	inter_genus	Psychrobacillus	Furfurilactobacillus	638	4030	573	1991	20.1129		50.1444	
GCA_009828095.1	GCA_009601165.1	inter_genus	Pontixanthobacter	Alcanivorax	606	2712	621	3399	20.0785	0.405585	46.6573	
GCA_009828095.1	GCA_003597125.1	inter_genus	Pontixanthobacter	Alcanivorax	601	2712	633	3435	20.0748		46.8764	
GCA_009827455.1	GCA_003597125.1	inter_genus	Pontixanthobacter	Alcanivorax	594	2704	637	3435	20.0521		46.7967	
GCA_008973485.1	GCA_001437435.1	inter_genus	Psychrobacillus	Furfurilactobacillus	626	3996	573	1991	20.0267		50.6802	
GCA_009827455.1	GCA_009601165.1	inter_genus	Pontixanthobacter	Alcanivorax	599	2704	618	3399	19.9410		46.5472	
GCA_003574395.1	GCA_000009365.1	inter_genus	Tabrizicola	Alcanivorax	655	3587	609	2758	19.9212	0.405585	46.4660	
GCA_001639725.1	GCA_019334345.1	inter_genus	Marinomonas	Neohoeflea	718	3637	728	3629	19.9009		46.8694	
GCA_000009365.1	GCA_019334345.1	inter_genus	Alcanivorax	Neohoeflea	613	2758	652	3629	19.8059		46.5092	
GCA_009827395.1	GCA_003597125.1	inter_genus	Pontixanthobacter	Alcanivorax	603	2802	629	3435	19.7531		47.0313	
GCA_011008935.1	GCA_001639725.1	inter_genus	Tabrizicola	Marinomonas	731	3669	712	3637	19.7509		46.3680	
GCA_001437435.1	GCA_042656585.1	inter_genus	Furfurilactobacillus	Thalassorhabdus	519	1991	529	3324	19.7178	0.372583	49.8777	
GCA_041537905.1	GCA_001639725.1	inter_genus	Ruegeria	Marinomonas	881	5052	816	3637	19.5304		46.6064	
GCA_009827395.1	GCA_009601165.1	inter_genus	Pontixanthobacter	Alcanivorax	602	2802	607	3399	19.4969		46.9007	
GCA_015999335.1	GCA_001639725.1	inter_genus	Tabrizicola	Marinomonas	836	4484	744	3637	19.4557		46.4232	
GCA_000756655.1	GCA_019334345.1	inter_genus	Alcanivorax	Neohoeflea	637	3273	675	3629	19.0090	0.405585	46.5422	
GCA_011008935.1	GCA_000009365.1	inter_genus	Tabrizicola	Alcanivorax	639	3669	579	2758	18.9513		46.2783	
GCA_013328815.1	GCA_001639725.1	inter_genus	Tabrizicola	Marinomonas	780	4364	735	3637	18.9351		46.3302	
GCA_003574395.1	GCA_000756655.1	inter_genus	Tabrizicola	Alcanivorax	662	3587	629	3273	18.8192	0.372583	46.3974	
GCA_006861795.1	GCA_001437435.1	inter_genus	Psychrobacillus	Furfurilactobacillus	631	4397	570	1991	18.8009		50.1437	
GCA_047302405.1	GCA_001437435.1	inter_genus	Alkalihalobacillus	Furfurilactobacillus	619	4348	564	1991	18.6622	0.339586	50.0425	
GCA_003597125.1	GCA_019334345.1	inter_genus	Alcanivorax	Neohoeflea	649	3435	668	3629	18.6438		46.6273	
GCA_000292245.2	GCA_001437435.1	inter_genus	Alkalihalobacillus	Furfurilactobacillus	583	4124	553	1991	18.5773	0.339586	50.1680	
GCA_003574395.1	GCA_003597125.1	inter_genus	Tabrizicola	Alcanivorax	661	3587	637	3435	18.4848	0.405585	46.7072	
GCA_011008935.1	GCA_003597125.1	inter_genus	Tabrizicola	Alcanivorax	672	3669	640	3435	18.4685	0.405585	46.3614	
GCA_000009365.1	GCA_041537905.1	inter_genus	Alcanivorax	Ruegeria	690	2758	750	5052	18.4379		46.5337	
GCA_003574395.1	GCA_009601165.1	inter_genus	Tabrizicola	Alcanivorax	658	3587	623	3399	18.3367	0.353280	46.4532	
GCA_013328815.1	GCA_000009365.1	inter_genus	Tabrizicola	Alcanivorax	683	4364	615	2758	18.2252	0.405585	46.3717	
GCA_015999335.1	GCA_000009365.1	inter_genus	Tabrizicola	Alcanivorax	711	4484	608	2758	18.2132		45.9278	
GCA_011008935.1	GCA_009601165.1	inter_genus	Tabrizicola	Alcanivorax	674	3669	613	3399	18.2088	0.405585	46.2063	
GCA_011008935.1	GCA_000756655.1	inter_genus	Tabrizicola	Alcanivorax	656	3669	601	3273	18.1072		46.0987	
GCA_028610675.1	GCA_001437435.1	inter_genus	Alkalihalobacillus	Furfurilactobacillus	579	4246	543	1991	17.9894	0.353280	50.1294	
GCA_009601165.1	GCA_019334345.1	inter_genus	Alcanivorax	Neohoeflea	615	3399	648	3629	17.9710		46.5409	
GCA_015999335.1	GCA_000756655.1	inter_genus	Tabrizicola	Alcanivorax	751	4484	639	3273	17.9193		46.2247	
GCA_000009365.1	GCA_034424525.1	inter_genus	Alcanivorax	Sphingobium	665	2758	732	5046	17.9011	0.405585	46.8326	
GCA_013328815.1	GCA_000756655.1	inter_genus	Tabrizicola	Alcanivorax	719	4364	642	3273	17.8211	0.405585	46.2500	
GCA_015999335.1	GCA_003597125.1	inter_genus	Tabrizicola	Alcanivorax	754	4484	652	3435	17.7548	0.405585	46.2989	
GCA_003597125.1	GCA_041537905.1	inter_genus	Alcanivorax	Ruegeria	727	3435	775	5052	17.6977		46.5839	
GCA_000756655.1	GCA_041537905.1	inter_genus	Alcanivorax	Ruegeria	703	3273	770	5052	17.6937		46.4307	
GCA_013328815.1	GCA_003597125.1	inter_genus	Tabrizicola	Alcanivorax	716	4364	649	3435	17.5022	0.405585	46.7074	
GCA_000756655.1	GCA_034424525.1	inter_genus	Alcanivorax	Sphingobium	695	3273	759	5046	17.4781	0.372583	46.5374	
GCA_015999335.1	GCA_009601165.1	inter_genus	Tabrizicola	Alcanivorax	738	4484	637	3399	17.4426		46.5216	
GCA_009601165.1	GCA_041537905.1	inter_genus	Alcanivorax	Ruegeria	701	3399	765	5052	17.3471		46.5905	
GCA_013328815.1	GCA_009601165.1	inter_genus	Tabrizicola	Alcanivorax	705	4364	641	3399	17.3387	0.405585	46.4520	
GCA_003597125.1	GCA_034424525.1	inter_genus	Alcanivorax	Sphingobium	705	3435	752	5046	17.1796	0.405585	46.6865	
GCA_012972675.1	GCA_001639725.1	inter_genus	Pontixanthobacter	Marinomonas	508	2592	545	3637	16.9048		45.9191	
GCA_009601165.1	GCA_034424525.1	inter_genus	Alcanivorax	Sphingobium	675	3399	733	5046	16.6726	0.372583	46.7662	
GCA_009828095.1	GCA_001639725.1	inter_genus	Pontixanthobacter	Marinomonas	510	2712	532	3637	16.4120		46.0843	
GCA_009827455.1	GCA_001639725.1	inter_genus	Pontixanthobacter	Marinomonas	504	2704	523	3637	16.1962		46.0486	
GCA_020734105.1	GCA_001437435.1	inter_genus	Alkalihalobacillus	Furfurilactobacillus	568	4783	519	1991	16.0466		50.1513	
GCA_009827395.1	GCA_001639725.1	inter_genus	Pontixanthobacter	Marinomonas	503	2802	530	3637	16.0429		46.3186	
GCA_001639725.1	GCA_034424525.1	inter_genus	Marinomonas	Sphingobium	674	3637	703	5046	15.8586		46.3223	
GCA_001437435.1	GCA_014212135.1	inter_genus	Furfurilactobacillus	Cohnella	539	1991	645	6030	14.7613	0.405585	47.9599	
GCA_000009365.1	GCA_042656585.1	inter_genus	Alcanivorax	Thalassorhabdus	442	2758	454	3324	14.7320	0.405585	44.8146	
GCA_001906925.1	GCA_000009365.1	inter_genus	Domibacillus	Alcanivorax	447	3253	426	2758	14.5234	0.405585	45.1191	
GCA_030065535.1	GCA_000966185.1	inter_genus	Microbacterium	Domibacillus	448	2753	493	3737	14.4992		44.0711	
GCA_000970675.1	GCA_000009365.1	inter_genus	Domibacillus	Alcanivorax	454	3439	430	2758	14.2650	0.405585	45.2301	
GCA_000966185.1	GCA_001639725.1	inter_genus	Domibacillus	Marinomonas	523	3737	518	3637	14.1172	0.405585	44.3326	
