scenario	accession	genus	domain	neighbour	dist	class	same_genus
novel_species	GCA_001280425.1	Haloarcula	Archaea	GCA_039539865.1	0.075860	congeneric	1
as_reported	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.075860	congeneric	1
no_self_strain	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.075860	congeneric	1
novel_species	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.075860	congeneric	1
as_reported	GCA_001316065.1	Aeropyrum	Archaea	GCA_000591035.1	0.010542	same_strain	1
no_self_strain	GCA_001316065.1	Aeropyrum	Archaea	GCA_000011125.1	0.120691	congeneric	1
novel_species	GCA_001316065.1	Aeropyrum	Archaea	GCA_000011125.1	0.120691	congeneric	1
as_reported	GCA_001316225.1	Acidiplasma	Archaea	GCA_001402935.1	0.044756	same_species	1
no_self_strain	GCA_001316225.1	Acidiplasma	Archaea	GCA_001402935.1	0.044756	same_species	1
novel_species	GCA_001316225.1	Acidiplasma	Archaea	GCA_001402945.1	0.058521	congeneric	1
as_reported	GCA_000152265.2	Ferroplasma	Archaea	GCA_002078355.1	0.029591	congeneric	1
no_self_strain	GCA_000152265.2	Ferroplasma	Archaea	GCA_002078355.1	0.029591	congeneric	1
novel_species	GCA_000152265.2	Ferroplasma	Archaea	GCA_002078355.1	0.029591	congeneric	1
as_reported	GCA_001368915.1	Haloferax	Archaea	GCA_014635105.1	0.056139	congeneric	1
no_self_strain	GCA_001368915.1	Haloferax	Archaea	GCA_014635105.1	0.056139	congeneric	1
novel_species	GCA_001368915.1	Haloferax	Archaea	GCA_014635105.1	0.056139	congeneric	1
as_reported	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402945.1	0.005491	same_species	1
no_self_strain	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402945.1	0.005491	same_species	1
novel_species	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402935.1	0.010760	congeneric	1
as_reported	GCA_001402935.1	Acidiplasma	Archaea	GCA_001399695.1	0.010760	congeneric	1
no_self_strain	GCA_001402935.1	Acidiplasma	Archaea	GCA_001399695.1	0.010760	congeneric	1
novel_species	GCA_001402935.1	Acidiplasma	Archaea	GCA_001399695.1	0.010760	congeneric	1
as_reported	GCA_001402945.1	Acidiplasma	Archaea	GCA_001399695.1	0.005491	same_species	1
no_self_strain	GCA_001402945.1	Acidiplasma	Archaea	GCA_001399695.1	0.005491	same_species	1
novel_species	GCA_001402945.1	Acidiplasma	Archaea	GCA_001402935.1	0.011571	congeneric	1
as_reported	GCA_001462205.1	Haloparvum	Archaea	GCA_050122995.1	0.049042	congeneric	1
no_self_strain	GCA_001462205.1	Haloparvum	Archaea	GCA_050122995.1	0.049042	congeneric	1
novel_species	GCA_001462205.1	Haloparvum	Archaea	GCA_050122995.1	0.049042	congeneric	1
as_reported	GCA_001469865.1	Haloferax	Archaea	GCA_009674605.1	0.060419	congeneric	1
no_self_strain	GCA_001469865.1	Haloferax	Archaea	GCA_009674605.1	0.060419	congeneric	1
novel_species	GCA_001469865.1	Haloferax	Archaea	GCA_009674605.1	0.060419	congeneric	1
as_reported	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.058334	congeneric	1
no_self_strain	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.058334	congeneric	1
novel_species	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.058334	congeneric	1
as_reported	GCA_001469955.1	Haloprofundus	Archaea	GCA_003439925.1	0.112083	congeneric	1
no_self_strain	GCA_001469955.1	Haloprofundus	Archaea	GCA_003439925.1	0.112083	congeneric	1
novel_species	GCA_001469955.1	Haloprofundus	Archaea	GCA_003439925.1	0.112083	congeneric	1
as_reported	GCA_001488575.1	Halobacterium	Archaea	GCA_021233435.1	0.096993	congeneric	1
no_self_strain	GCA_001488575.1	Halobacterium	Archaea	GCA_021233435.1	0.096993	congeneric	1
novel_species	GCA_001488575.1	Halobacterium	Archaea	GCA_021233435.1	0.096993	congeneric	1
as_reported	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.085343	congeneric	1
no_self_strain	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.085343	congeneric	1
novel_species	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.085343	congeneric	1
as_reported	GCA_001593955.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.134566	congeneric	1
no_self_strain	GCA_001593955.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.134566	congeneric	1
novel_species	GCA_001593955.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.134566	congeneric	1
as_reported	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.290480	inter_genus	0
no_self_strain	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.290480	inter_genus	0
novel_species	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.290480	inter_genus	0
as_reported	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.029591	congeneric	1
no_self_strain	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.029591	congeneric	1
novel_species	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.029591	congeneric	1
as_reported	GCA_002114285.1	Halorubrum	Archaea	GCA_000421805.1	0.002056	same_strain	1
no_self_strain	GCA_002114285.1	Halorubrum	Archaea	GCA_900188075.1	0.022042	same_species	1
novel_species	GCA_002114285.1	Halorubrum	Archaea	GCA_000337435.1	0.101102	congeneric	1
as_reported	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.085343	congeneric	1
no_self_strain	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.085343	congeneric	1
novel_species	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.085343	congeneric	1
as_reported	GCA_002286985.1	Halorubrum	Archaea	GCA_007671685.1	0.105081	congeneric	1
no_self_strain	GCA_002286985.1	Halorubrum	Archaea	GCA_007671685.1	0.105081	congeneric	1
novel_species	GCA_002286985.1	Halorubrum	Archaea	GCA_007671685.1	0.105081	congeneric	1
as_reported	GCA_002379115.1	Halorubrum	Archaea	GCA_900188075.1	0.000957	same_species	1
no_self_strain	GCA_002379115.1	Halorubrum	Archaea	GCA_900188075.1	0.000957	same_species	1
novel_species	GCA_002379115.1	Halorubrum	Archaea	GCA_000337395.1	0.099707	congeneric	1
as_reported	GCA_002727125.1	Halorubrum	Archaea	GCA_000337915.1	0.110470	congeneric	1
no_self_strain	GCA_002727125.1	Halorubrum	Archaea	GCA_000337915.1	0.110470	congeneric	1
novel_species	GCA_002727125.1	Halorubrum	Archaea	GCA_000337915.1	0.110470	congeneric	1
as_reported	GCA_002788215.1	Halohasta	Archaea	GCA_900109065.1	0.000843	same_species	1
no_self_strain	GCA_002788215.1	Halohasta	Archaea	GCA_900109065.1	0.000843	same_species	1
novel_species	GCA_002788215.1	Halohasta	Archaea	GCA_042677985.1	0.149950	congeneric	1
as_reported	GCA_002844195.1	Halegenticoccus	Archaea	GCA_004116405.1	0.169522	congeneric	1
no_self_strain	GCA_002844195.1	Halegenticoccus	Archaea	GCA_004116405.1	0.169522	congeneric	1
novel_species	GCA_002844195.1	Halegenticoccus	Archaea	GCA_004116405.1	0.169522	congeneric	1
as_reported	GCA_002952775.1	Halalkaliarchaeum	Archaea	GCA_007671725.1	0.272440	inter_genus	0
no_self_strain	GCA_002952775.1	Halalkaliarchaeum	Archaea	GCA_007671725.1	0.272440	inter_genus	0
novel_species	GCA_002952775.1	Halalkaliarchaeum	Archaea	GCA_007671725.1	0.272440	inter_genus	0
as_reported	GCA_003058365.1	Halococcoides	Archaea	GCA_004944975.1	0.305619	inter_genus	0
no_self_strain	GCA_003058365.1	Halococcoides	Archaea	GCA_004944975.1	0.305619	inter_genus	0
novel_species	GCA_003058365.1	Halococcoides	Archaea	GCA_004944975.1	0.305619	inter_genus	0
as_reported	GCA_003201835.2	Acidianus	Archaea	GCA_009428885.1	0.251202	congeneric	1
no_self_strain	GCA_003201835.2	Acidianus	Archaea	GCA_009428885.1	0.251202	congeneric	1
novel_species	GCA_003201835.2	Acidianus	Archaea	GCA_009428885.1	0.251202	congeneric	1
as_reported	GCA_003201765.2	Acidianus	Archaea	GCA_009729545.1	0.235307	congeneric	1
no_self_strain	GCA_003201765.2	Acidianus	Archaea	GCA_009729545.1	0.235307	congeneric	1
novel_species	GCA_003201765.2	Acidianus	Archaea	GCA_009729545.1	0.235307	congeneric	1
as_reported	GCA_003336245.1	Haloplanus	Archaea	GCA_003342675.1	0.106582	congeneric	1
no_self_strain	GCA_003336245.1	Haloplanus	Archaea	GCA_003342675.1	0.106582	congeneric	1
novel_species	GCA_003336245.1	Haloplanus	Archaea	GCA_003342675.1	0.106582	congeneric	1
as_reported	GCA_003342675.1	Haloplanus	Archaea	GCA_003336245.1	0.106582	congeneric	1
no_self_strain	GCA_003342675.1	Haloplanus	Archaea	GCA_003336245.1	0.106582	congeneric	1
novel_species	GCA_003342675.1	Haloplanus	Archaea	GCA_003336245.1	0.106582	congeneric	1
as_reported	GCA_003351065.1	Halopelagius	Archaea	GCA_900100875.1	0.000223	same_species	1
no_self_strain	GCA_003351065.1	Halopelagius	Archaea	GCA_900100875.1	0.000223	same_species	1
novel_species	GCA_003351065.1	Halopelagius	Archaea	GCA_055398025.1	0.081496	congeneric	1
as_reported	GCA_003369835.1	Halorussus	Archaea	GCA_042653245.1	0.170338	congeneric	1
no_self_strain	GCA_003369835.1	Halorussus	Archaea	GCA_042653245.1	0.170338	congeneric	1
novel_species	GCA_003369835.1	Halorussus	Archaea	GCA_042653245.1	0.170338	congeneric	1
as_reported	GCA_003382685.1	Halorussus	Archaea	GCA_004765805.1	0.182604	congeneric	1
no_self_strain	GCA_003382685.1	Halorussus	Archaea	GCA_004765805.1	0.182604	congeneric	1
novel_species	GCA_003382685.1	Halorussus	Archaea	GCA_004765805.1	0.182604	congeneric	1
as_reported	GCA_003439925.1	Haloprofundus	Archaea	GCA_020097815.1	0.092476	congeneric	1
no_self_strain	GCA_003439925.1	Haloprofundus	Archaea	GCA_020097815.1	0.092476	congeneric	1
novel_species	GCA_003439925.1	Haloprofundus	Archaea	GCA_020097815.1	0.092476	congeneric	1
as_reported	GCA_003605575.1	Halonotius	Archaea	GCA_003605635.1	0.096001	congeneric	1
no_self_strain	GCA_003605575.1	Halonotius	Archaea	GCA_003605635.1	0.096001	congeneric	1
novel_species	GCA_003605575.1	Halonotius	Archaea	GCA_003605635.1	0.096001	congeneric	1
as_reported	GCA_003605635.1	Halonotius	Archaea	GCA_003605575.1	0.096001	congeneric	1
no_self_strain	GCA_003605635.1	Halonotius	Archaea	GCA_003605575.1	0.096001	congeneric	1
novel_species	GCA_003605635.1	Halonotius	Archaea	GCA_003605575.1	0.096001	congeneric	1
as_reported	GCA_003610195.1	Halopiger	Archaea	GCA_000217715.1	0.090624	congeneric	1
no_self_strain	GCA_003610195.1	Halopiger	Archaea	GCA_000217715.1	0.090624	congeneric	1
novel_species	GCA_003610195.1	Halopiger	Archaea	GCA_000217715.1	0.090624	congeneric	1
as_reported	GCA_003634715.1	Haloarcula	Archaea	GCA_005310945.1	0.026180	congeneric	1
no_self_strain	GCA_003634715.1	Haloarcula	Archaea	GCA_005310945.1	0.026180	congeneric	1
novel_species	GCA_003634715.1	Haloarcula	Archaea	GCA_005310945.1	0.026180	congeneric	1
as_reported	GCA_003675855.1	Halostella	Archaea	GCA_004785955.1	0.132960	congeneric	1
no_self_strain	GCA_003675855.1	Halostella	Archaea	GCA_004785955.1	0.132960	congeneric	1
novel_species	GCA_003675855.1	Halostella	Archaea	GCA_004785955.1	0.132960	congeneric	1
as_reported	GCA_003675875.1	Halostella	Archaea	GCA_004785955.1	0.189416	congeneric	1
no_self_strain	GCA_003675875.1	Halostella	Archaea	GCA_004785955.1	0.189416	congeneric	1
novel_species	GCA_003675875.1	Halostella	Archaea	GCA_004785955.1	0.189416	congeneric	1
as_reported	GCA_003688715.1	Haloplanus	Archaea	GCA_003856835.1	0.000167	same_species	1
no_self_strain	GCA_003688715.1	Haloplanus	Archaea	GCA_003856835.1	0.000167	same_species	1
novel_species	GCA_003688715.1	Haloplanus	Archaea	GCA_003342675.1	0.146143	congeneric	1
as_reported	GCA_003697815.1	Halalkalicoccus	Archaea	GCA_001593955.1	0.136756	congeneric	1
no_self_strain	GCA_003697815.1	Halalkalicoccus	Archaea	GCA_001593955.1	0.136756	congeneric	1
novel_species	GCA_003697815.1	Halalkalicoccus	Archaea	GCA_001593955.1	0.136756	congeneric	1
as_reported	GCA_003722095.1	Halosegnis	Archaea	GCA_009663395.1	0.024263	same_species	1
no_self_strain	GCA_003722095.1	Halosegnis	Archaea	GCA_009663395.1	0.024263	same_species	1
novel_species	GCA_003722095.1	Halosegnis	Archaea	GCA_009184545.1	0.079651	congeneric	1
as_reported	GCA_003730195.1	Halosimplex	Archaea	GCA_051414035.1	0.133492	congeneric	1
no_self_strain	GCA_003730195.1	Halosimplex	Archaea	GCA_051414035.1	0.133492	congeneric	1
novel_species	GCA_003730195.1	Halosimplex	Archaea	GCA_051414035.1	0.133492	congeneric	1
as_reported	GCA_003856835.1	Haloplanus	Archaea	GCA_003688715.1	0.000167	same_species	1
no_self_strain	GCA_003856835.1	Haloplanus	Archaea	GCA_003688715.1	0.000167	same_species	1
novel_species	GCA_003856835.1	Haloplanus	Archaea	GCA_003342675.1	0.146143	congeneric	1
as_reported	GCA_003862495.1	Halocatena	Archaea	GCA_023115355.1	0.104342	congeneric	1
no_self_strain	GCA_003862495.1	Halocatena	Archaea	GCA_023115355.1	0.104342	congeneric	1
novel_species	GCA_003862495.1	Halocatena	Archaea	GCA_023115355.1	0.104342	congeneric	1
as_reported	GCA_003977755.1	Haloterrigena	Archaea	GCA_000337495.1	0.051812	congeneric	1
no_self_strain	GCA_003977755.1	Haloterrigena	Archaea	GCA_000337495.1	0.051812	congeneric	1
novel_species	GCA_003977755.1	Haloterrigena	Archaea	GCA_000337495.1	0.051812	congeneric	1
as_reported	GCA_004087835.1	Halorussus	Archaea	GCA_023238445.1	0.151258	congeneric	1
no_self_strain	GCA_004087835.1	Halorussus	Archaea	GCA_023238445.1	0.151258	congeneric	1
novel_species	GCA_004087835.1	Halorussus	Archaea	GCA_023238445.1	0.151258	congeneric	1
as_reported	GCA_004114995.1	Halorubrum	Archaea	GCA_007671685.1	0.102884	congeneric	1
no_self_strain	GCA_004114995.1	Halorubrum	Archaea	GCA_007671685.1	0.102884	congeneric	1
novel_species	GCA_004114995.1	Halorubrum	Archaea	GCA_007671685.1	0.102884	congeneric	1
as_reported	GCA_004116405.1	Halegenticoccus	Archaea	GCA_002844195.1	0.169522	congeneric	1
no_self_strain	GCA_004116405.1	Halegenticoccus	Archaea	GCA_002844195.1	0.169522	congeneric	1
novel_species	GCA_004116405.1	Halegenticoccus	Archaea	GCA_002844195.1	0.169522	congeneric	1
as_reported	GCA_004118325.1	Halorientalis	Archaea	GCA_023698535.1	0.103975	congeneric	1
no_self_strain	GCA_004118325.1	Halorientalis	Archaea	GCA_023698535.1	0.103975	congeneric	1
novel_species	GCA_004118325.1	Halorientalis	Archaea	GCA_023698535.1	0.103975	congeneric	1
as_reported	GCA_004143485.2	Halorussus	Archaea	GCA_024138125.1	0.182604	congeneric	1
no_self_strain	GCA_004143485.2	Halorussus	Archaea	GCA_024138125.1	0.182604	congeneric	1
novel_species	GCA_004143485.2	Halorussus	Archaea	GCA_024138125.1	0.182604	congeneric	1
as_reported	GCA_004681185.1	Haloarcula	Archaea	GCA_010119205.1	0.093420	congeneric	1
no_self_strain	GCA_004681185.1	Haloarcula	Archaea	GCA_010119205.1	0.093420	congeneric	1
novel_species	GCA_004681185.1	Haloarcula	Archaea	GCA_010119205.1	0.093420	congeneric	1
as_reported	GCA_004698125.1	Halosimplex	Archaea	GCA_051414055.1	0.072741	congeneric	1
no_self_strain	GCA_004698125.1	Halosimplex	Archaea	GCA_051414055.1	0.072741	congeneric	1
novel_species	GCA_004698125.1	Halosimplex	Archaea	GCA_051414055.1	0.072741	congeneric	1
as_reported	GCA_004765785.1	Halorussus	Archaea	GCA_029338375.1	0.115839	congeneric	1
no_self_strain	GCA_004765785.1	Halorussus	Archaea	GCA_029338375.1	0.115839	congeneric	1
novel_species	GCA_004765785.1	Halorussus	Archaea	GCA_029338375.1	0.115839	congeneric	1
as_reported	GCA_004765795.1	Halorussus	Archaea	GCA_004765805.1	0.191459	congeneric	1
no_self_strain	GCA_004765795.1	Halorussus	Archaea	GCA_004765805.1	0.191459	congeneric	1
novel_species	GCA_004765795.1	Halorussus	Archaea	GCA_004765805.1	0.191459	congeneric	1
as_reported	GCA_004765805.1	Halorussus	Archaea	GCA_003382685.1	0.182604	congeneric	1
no_self_strain	GCA_004765805.1	Halorussus	Archaea	GCA_003382685.1	0.182604	congeneric	1
novel_species	GCA_004765805.1	Halorussus	Archaea	GCA_003382685.1	0.182604	congeneric	1
as_reported	GCA_004765815.2	Halorussus	Archaea	GCA_023238445.1	0.129841	congeneric	1
no_self_strain	GCA_004765815.2	Halorussus	Archaea	GCA_023238445.1	0.129841	congeneric	1
novel_species	GCA_004765815.2	Halorussus	Archaea	GCA_023238445.1	0.129841	congeneric	1
as_reported	GCA_004785955.1	Halostella	Archaea	GCA_003675855.1	0.132960	congeneric	1
no_self_strain	GCA_004785955.1	Halostella	Archaea	GCA_003675855.1	0.132960	congeneric	1
novel_species	GCA_004785955.1	Halostella	Archaea	GCA_003675855.1	0.132960	congeneric	1
as_reported	GCA_004799605.1	Halobacterium	Archaea	GCA_008124605.1	0.000447	same_species	1
no_self_strain	GCA_004799605.1	Halobacterium	Archaea	GCA_008124605.1	0.000447	same_species	1
novel_species	GCA_004799605.1	Halobacterium	Archaea	GCA_900110535.1	0.171991	congeneric	1
as_reported	GCA_004799665.1	Halapricum	Archaea	GCA_025517535.1	0.220215	congeneric	1
no_self_strain	GCA_004799665.1	Halapricum	Archaea	GCA_025517535.1	0.220215	congeneric	1
novel_species	GCA_004799665.1	Halapricum	Archaea	GCA_025517535.1	0.220215	congeneric	1
as_reported	GCA_004799685.1	Halobellus	Archaea	GCA_900108165.1	0.000560	same_species	1
no_self_strain	GCA_004799685.1	Halobellus	Archaea	GCA_900108165.1	0.000560	same_species	1
novel_species	GCA_004799685.1	Halobellus	Archaea	GCA_024464595.1	0.097999	congeneric	1
as_reported	GCA_004944975.1	Halorhabdus	Archaea	GCA_900880625.1	0.124895	congeneric	1
no_self_strain	GCA_004944975.1	Halorhabdus	Archaea	GCA_900880625.1	0.124895	congeneric	1
novel_species	GCA_004944975.1	Halorhabdus	Archaea	GCA_900880625.1	0.124895	congeneric	1
as_reported	GCA_005049285.1	Halorientalis	Archaea	GCA_023566035.1	0.000056	same_species	1
no_self_strain	GCA_005049285.1	Halorientalis	Archaea	GCA_023566035.1	0.000056	same_species	1
novel_species	GCA_005049285.1	Halorientalis	Archaea	GCA_023077655.1	0.167913	congeneric	1
as_reported	GCA_005239435.1	Halorussus	Archaea	GCA_029338395.1	0.147393	congeneric	1
no_self_strain	GCA_005239435.1	Halorussus	Archaea	GCA_029338395.1	0.147393	congeneric	1
novel_species	GCA_005239435.1	Halorussus	Archaea	GCA_029338395.1	0.147393	congeneric	1
as_reported	GCA_005310945.1	Haloarcula	Archaea	GCA_000011085.1	0.001300	same_strain	1
no_self_strain	GCA_005310945.1	Haloarcula	Archaea	GCA_000337275.1	0.023576	same_species	1
novel_species	GCA_005310945.1	Haloarcula	Archaea	GCA_003634715.1	0.026180	congeneric	1
as_reported	GCA_005406125.1	Haloarcula	Archaea	GCA_031624315.1	0.073447	congeneric	1
no_self_strain	GCA_005406125.1	Haloarcula	Archaea	GCA_031624315.1	0.073447	congeneric	1
novel_species	GCA_005406125.1	Haloarcula	Archaea	GCA_031624315.1	0.073447	congeneric	1
as_reported	GCA_005406325.1	Haloferax	Archaea	GCA_000306765.2	0.000391	same_strain	1
no_self_strain	GCA_005406325.1	Haloferax	Archaea	GCA_000337815.1	0.119786	congeneric	1
novel_species	GCA_005406325.1	Haloferax	Archaea	GCA_000337815.1	0.119786	congeneric	1
as_reported	GCA_005543295.1	Halalkalirubrum	Archaea	GCA_023638035.1	0.223052	inter_genus	0
no_self_strain	GCA_005543295.1	Halalkalirubrum	Archaea	GCA_023638035.1	0.223052	inter_genus	0
novel_species	GCA_005543295.1	Halalkalirubrum	Archaea	GCA_023638035.1	0.223052	inter_genus	0
as_reported	GCA_006861655.1	Halonotius	Archaea	GCA_003605575.1	0.098678	congeneric	1
no_self_strain	GCA_006861655.1	Halonotius	Archaea	GCA_003605575.1	0.098678	congeneric	1
novel_species	GCA_006861655.1	Halonotius	Archaea	GCA_003605575.1	0.098678	congeneric	1
as_reported	GCA_006861665.1	Halonotius	Archaea	GCA_006861655.1	0.160280	congeneric	1
no_self_strain	GCA_006861665.1	Halonotius	Archaea	GCA_006861655.1	0.160280	congeneric	1
novel_species	GCA_006861665.1	Halonotius	Archaea	GCA_006861655.1	0.160280	congeneric	1
as_reported	GCA_007421925.1	Haloglomus	Archaea	GCA_024298825.1	0.192497	congeneric	1
no_self_strain	GCA_007421925.1	Haloglomus	Archaea	GCA_024298825.1	0.192497	congeneric	1
novel_species	GCA_007421925.1	Haloglomus	Archaea	GCA_024298825.1	0.192497	congeneric	1
as_reported	GCA_007655485.1	Halobellus	Archaea	GCA_037031285.1	0.128828	congeneric	1
no_self_strain	GCA_007655485.1	Halobellus	Archaea	GCA_037031285.1	0.128828	congeneric	1
novel_species	GCA_007655485.1	Halobellus	Archaea	GCA_037031285.1	0.128828	congeneric	1
as_reported	GCA_007671685.1	Halorubrum	Archaea	GCA_000337915.1	0.102884	congeneric	1
no_self_strain	GCA_007671685.1	Halorubrum	Archaea	GCA_000337915.1	0.102884	congeneric	1
novel_species	GCA_007671685.1	Halorubrum	Archaea	GCA_000337915.1	0.102884	congeneric	1
as_reported	GCA_007671725.1	Halorubrum	Archaea	GCA_024494565.1	0.102525	congeneric	1
no_self_strain	GCA_007671725.1	Halorubrum	Archaea	GCA_024494565.1	0.102525	congeneric	1
novel_species	GCA_007671725.1	Halorubrum	Archaea	GCA_024494565.1	0.102525	congeneric	1
as_reported	GCA_008124605.1	Halobacterium	Archaea	GCA_004799605.1	0.000447	same_species	1
no_self_strain	GCA_008124605.1	Halobacterium	Archaea	GCA_004799605.1	0.000447	same_species	1
novel_species	GCA_008124605.1	Halobacterium	Archaea	GCA_900110535.1	0.171161	congeneric	1
as_reported	GCA_008831545.1	Halorussus	Archaea	GCA_024138165.1	0.221623	congeneric	1
no_self_strain	GCA_008831545.1	Halorussus	Archaea	GCA_024138165.1	0.221623	congeneric	1
novel_species	GCA_008831545.1	Halorussus	Archaea	GCA_024138165.1	0.221623	congeneric	1
