acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_014873915.1	GCA_042431885.1	inter_genus	Amycolatopsis	Streptomyces	3323	8602	3187	7515	40.3921	0.287309		
GCA_001182745.2	GCA_014873915.1	inter_genus	Nocardia	Amycolatopsis	2795	6046	3098	8602	40.2307	0.240698		
GCA_014873915.1	GCA_963924095.1	inter_genus	Amycolatopsis	Streptomyces	3229	8602	3136	7236	40.1882	0.291447		
GCA_000478275.1	GCA_001182745.2	inter_genus	Amycolatopsis	Nocardia	2965	8170	2745	6046	40.1660	0.248764		
GCA_053761065.1	GCA_900475975.1	inter_genus	Enterococcus	Streptococcus	918	2637	855	1779	40.1495	0.295981		
GCA_000478275.1	GCA_042653945.1	inter_genus	Amycolatopsis	Streptomyces	3530	8170	4020	10714	39.9809	0.300994		
GCA_000759735.1	GCA_001639065.2	inter_genus	Citrobacter	Vibrio	1884	4575	1941	5034	39.8064	0.312952		
GCA_001544215.1	GCA_019930105.1	inter_genus	Enterococcus	Streptococcus	922	2758	873	1770	39.6422	0.295981		
GCA_014873915.1	GCA_042653945.1	inter_genus	Amycolatopsis	Streptomyces	3602	8602	4005	10714	39.3819	0.306598		
GCA_001401215.1	GCA_030406665.1	inter_genus	Pseudomonas	Halomonas	1736	5215	1592	3257	39.2823	0.312952		
GCA_001400635.1	GCA_030406665.1	inter_genus	Pseudomonas	Halomonas	1739	5205	1580	3257	39.2224	0.306598		
GCA_000252995.1	GCA_001639065.2	inter_genus	Salmonella	Vibrio	1699	3973	1810	5034	38.9586	0.320287		
GCA_001544215.1	GCA_900475975.1	inter_genus	Enterococcus	Streptococcus	912	2758	850	1779	38.8362	0.295981		
GCA_001639065.2	GCA_001642805.2	inter_genus	Vibrio	Serratia	1920	5034	1846	4748	38.4993	0.328965		
GCA_007858165.1	GCA_030406665.1	inter_genus	Pseudomonas	Halomonas	1819	5724	1633	3257	38.4367	0.295981		
GCA_008386555.1	GCA_030406665.1	inter_genus	Pseudomonas	Halomonas	1731	5389	1577	3257	38.2605	0.287309		
GCA_001639065.2	GCA_034424255.1	inter_genus	Vibrio	Serratia	1905	5034	1833	4755	38.1857	0.328965		
GCA_001639065.2	GCA_019048805.1	inter_genus	Vibrio	Citrobacter	1963	5034	1927	5176	38.0999	0.312952		
GCA_008386555.1	GCA_034424255.1	inter_genus	Pseudomonas	Serratia	1949	5389	1908	4755	38.0225	0.353280		
GCA_001642805.2	GCA_007858165.1	inter_genus	Serratia	Pseudomonas	1962	4748	2019	5724	38.0157	0.328965		
GCA_001642805.2	GCA_008386555.1	inter_genus	Serratia	Pseudomonas	1903	4748	1946	5389	37.9698	0.353280		
GCA_046118665.1	GCA_054602315.1	inter_genus	Rhizobium	Bradyrhizobium	2764	7171	2657	7168	37.8060	0.283502		
GCA_000252995.1	GCA_002741985.1	inter_genus	Salmonella	Vibrio	1595	3973	1626	4574	37.6857	0.320287		
GCA_007858165.1	GCA_034424255.1	inter_genus	Pseudomonas	Serratia	2000	5724	1948	4755	37.6754	0.320287		
GCA_001612785.1	GCA_025642175.1	inter_genus	Nocardia	Streptomyces	2658	6744	2641	7338	37.6296	0.306598		
GCA_001639065.2	GCA_006365335.1	inter_genus	Vibrio	Salmonella	1859	5034	1761	4587	37.6260	0.312952		
GCA_013087605.1	GCA_900094605.1	inter_genus	Rhizobium	Bradyrhizobium	2845	6988	2901	8291	37.6072	0.312952		
GCA_000181535.1	GCA_000759735.1	inter_genus	Vibrio	Citrobacter	1850	5066	1773	4575	37.5791	0.328965		
GCA_013087605.1	GCA_054602315.1	inter_genus	Rhizobium	Bradyrhizobium	2716	6988	2589	7168	37.4753	0.312952		
GCA_008386555.1	GCA_030409215.1	inter_genus	Pseudomonas	Halomonas	1759	5389	1664	3749	37.4590	0.295981		
GCA_001612785.1	GCA_027947575.1	inter_genus	Nocardia	Streptomyces	2567	6744	2692	7298	37.4519	0.295981		
GCA_000759735.1	GCA_002741985.1	inter_genus	Citrobacter	Vibrio	1724	4575	1694	4574	37.3593	0.312952		
GCA_001612785.1	GCA_020404845.1	inter_genus	Nocardia	Streptomyces	2553	6744	2679	7263	37.3528	0.291447		
GCA_001401215.1	GCA_030409215.1	inter_genus	Pseudomonas	Halomonas	1700	5215	1636	3749	37.2155	0.312952		
GCA_001400635.1	GCA_030409215.1	inter_genus	Pseudomonas	Halomonas	1703	5205	1628	3749	37.2013	0.300994		
GCA_001969825.1	GCA_013087605.1	inter_genus	Bradyrhizobium	Rhizobium	2751	7775	2736	6988	37.1672	0.300994		
GCA_001642805.2	GCA_002741985.1	inter_genus	Serratia	Vibrio	1728	4748	1727	4574	37.0629	0.328965		
GCA_046118665.1	GCA_900094605.1	inter_genus	Rhizobium	Bradyrhizobium	2843	7171	2852	8291	36.8322	0.287309		
GCA_001969825.1	GCA_046118665.1	inter_genus	Bradyrhizobium	Rhizobium	2767	7775	2731	7171	36.7858	0.306598		
GCA_001612785.1	GCA_021390235.1	inter_genus	Nocardia	Streptomyces	2692	6744	2866	8369	36.7763	0.295981		
GCA_023278185.1	GCA_046118665.1	inter_genus	Bradyrhizobium	Rhizobium	2958	8598	2820	7171	36.6415	0.295981		
GCA_007858165.1	GCA_039522805.1	inter_genus	Pseudomonas	Ralstonia	1896	5724	1808	4426	36.4926	0.291447		
GCA_001612785.1	GCA_042431885.1	inter_genus	Nocardia	Streptomyces	2581	6744	2620	7515	36.4752	0.283502		
GCA_002741985.1	GCA_034424255.1	inter_genus	Vibrio	Serratia	1693	4574	1708	4755	36.4562	0.328965		
GCA_000181535.1	GCA_000252995.1	inter_genus	Vibrio	Salmonella	1713	5066	1580	3973	36.4310	0.339586		
GCA_007858165.1	GCA_030409215.1	inter_genus	Pseudomonas	Halomonas	1778	5724	1672	3749	36.4193	0.300994		
GCA_001612785.1	GCA_042430785.1	inter_genus	Nocardia	Streptomyces	2537	6744	2575	7315	36.3610	0.300994		
GCA_001580545.1	GCA_007858165.1	inter_genus	Paraburkholderia	Pseudomonas	2407	6983	2189	5724	36.1690	0.339586		
GCA_020404845.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2289	7263	2054	4745	36.1676	0.258493		
GCA_001401215.1	GCA_039522805.1	inter_genus	Pseudomonas	Ralstonia	1782	5215	1703	4426	36.1477	0.306598		
GCA_001401215.1	GCA_034424255.1	inter_genus	Pseudomonas	Serratia	1821	5215	1780	4755	36.1184	0.328965		
GCA_007858165.1	GCA_021173085.2	inter_genus	Pseudomonas	Ralstonia	1946	5724	1863	4826	36.1043	0.300994		
GCA_001182745.2	GCA_020404845.1	inter_genus	Nocardia	Streptomyces	2291	6046	2513	7263	36.0959	0.260703		
GCA_027947575.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2296	7298	2048	4745	36.0707	0.250557		
GCA_000181535.1	GCA_001642805.2	inter_genus	Vibrio	Serratia	1815	5066	1724	4748	36.0607	0.328965		
GCA_013087605.1	GCA_023278185.1	inter_genus	Rhizobium	Bradyrhizobium	2762	6988	2854	8598	36.0323	0.312952		
GCA_000252995.1	GCA_000817815.1	inter_genus	Salmonella	Vibrio	1719	3973	1773	5721	36.0223	0.320287		
GCA_025642175.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2275	7338	2074	4745	35.9927	0.245371		
GCA_030412915.1	GCA_042433635.1	inter_genus	Nocardioides	Streptomyces	1804	4078	1996	6482	35.9848	0.263022		
GCA_030412965.1	GCA_042433635.1	inter_genus	Nocardioides	Streptomyces	1935	4745	2104	6482	35.9758	0.273629		
GCA_007858165.1	GCA_902459595.1	inter_genus	Pseudomonas	Pandoraea	1813	5724	1806	4337	35.9706	0.320287		
GCA_007858165.1	GCA_023955645.1	inter_genus	Pseudomonas	Ralstonia	1980	5724	1922	5136	35.9300	0.312952		
GCA_002741985.1	GCA_006365335.1	inter_genus	Vibrio	Salmonella	1650	4574	1634	4587	35.8476	0.312952		
GCA_000181535.1	GCA_019048805.1	inter_genus	Vibrio	Citrobacter	1864	5066	1806	5176	35.8328	0.328965		
GCA_025642175.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2165	7338	1924	4078	35.8181	0.252420		
GCA_007858165.1	GCA_958405935.1	inter_genus	Pseudomonas	Ralstonia	1949	5724	1876	4962	35.7945	0.320287		
GCA_002741985.1	GCA_019048805.1	inter_genus	Vibrio	Citrobacter	1723	4574	1766	5176	35.7846	0.312952		
GCA_001401215.1	GCA_021173085.2	inter_genus	Pseudomonas	Ralstonia	1829	5215	1764	4826	35.7833	0.306598		
GCA_001182745.2	GCA_027947575.1	inter_genus	Nocardia	Streptomyces	2269	6046	2504	7298	35.7689	0.250557		
GCA_007858165.1	GCA_902459665.1	inter_genus	Pseudomonas	Pandoraea	1844	5724	1860	4646	35.7184	0.328965		
GCA_027947575.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2175	7298	1887	4078	35.7068	0.256381		
GCA_001401215.1	GCA_001642805.2	inter_genus	Pseudomonas	Serratia	1806	5215	1750	4748	35.6921	0.320287		
GCA_020404845.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2160	7263	1887	4078	35.6847	0.258493		
GCA_008386555.1	GCA_021173085.2	inter_genus	Pseudomonas	Ralstonia	1850	5389	1790	4826	35.6339	0.295981		
GCA_008386555.1	GCA_039522805.1	inter_genus	Pseudomonas	Ralstonia	1778	5389	1718	4426	35.6190	0.287309		
GCA_001612785.1	GCA_014656275.1	inter_genus	Nocardia	Streptomyces	2639	6744	2963	8995	35.5931	0.312952		
GCA_000181535.1	GCA_034424255.1	inter_genus	Vibrio	Serratia	1789	5066	1706	4755	35.5870	0.328965		
GCA_001612785.1	GCA_042433635.1	inter_genus	Nocardia	Streptomyces	2369	6744	2337	6482	35.5814	0.287309		
GCA_001400635.1	GCA_039522805.1	inter_genus	Pseudomonas	Ralstonia	1755	5205	1670	4426	35.5622	0.306598		
GCA_001400635.1	GCA_034424255.1	inter_genus	Pseudomonas	Serratia	1784	5205	1755	4755	35.5321	0.312952		
GCA_008386555.1	GCA_023955645.1	inter_genus	Pseudomonas	Ralstonia	1885	5389	1850	5136	35.4869	0.306598		
GCA_001612785.1	GCA_963924095.1	inter_genus	Nocardia	Streptomyces	2451	6744	2509	7236	35.4793	0.287309		
GCA_000759735.1	GCA_000817815.1	inter_genus	Citrobacter	Vibrio	1833	4575	1819	5721	35.4701	0.300994		
GCA_008386555.1	GCA_902459595.1	inter_genus	Pseudomonas	Pandoraea	1716	5389	1731	4337	35.4411	0.295981		
GCA_001401215.1	GCA_023955645.1	inter_genus	Pseudomonas	Ralstonia	1847	5215	1821	5136	35.4362	0.320287		
GCA_007858165.1	GCA_902459535.1	inter_genus	Pseudomonas	Paraburkholderia	2194	5724	2421	7307	35.4155	0.353280		
GCA_000817815.1	GCA_001642805.2	inter_genus	Vibrio	Serratia	1864	5721	1843	4748	35.4093	0.339586		
GCA_001401215.1	GCA_958405935.1	inter_genus	Pseudomonas	Ralstonia	1811	5215	1782	4962	35.3051	0.306598		
GCA_001182745.2	GCA_030412915.1	inter_genus	Nocardia	Nocardioides	1827	6046	1741	4078	35.2430	0.263022		
GCA_000181535.1	GCA_006365335.1	inter_genus	Vibrio	Salmonella	1757	5066	1643	4587	35.2222	0.339586		
GCA_001401215.1	GCA_001580545.1	inter_genus	Pseudomonas	Paraburkholderia	2031	5215	2265	6983	35.2189	0.353280		
GCA_001400635.1	GCA_001642805.2	inter_genus	Pseudomonas	Serratia	1776	5205	1724	4748	35.1653	0.328965		
GCA_001182745.2	GCA_025642175.1	inter_genus	Nocardia	Streptomyces	2272	6046	2426	7338	35.1016	0.260703		
GCA_001182745.2	GCA_030412965.1	inter_genus	Nocardia	Nocardioides	1911	6046	1874	4745	35.0755	0.245371		
GCA_001400635.1	GCA_021173085.2	inter_genus	Pseudomonas	Ralstonia	1801	5205	1716	4826	35.0613	0.306598		
GCA_000817815.1	GCA_034424255.1	inter_genus	Vibrio	Serratia	1843	5721	1830	4755	35.0611	0.328965		
GCA_001401215.1	GCA_902459595.1	inter_genus	Pseudomonas	Pandoraea	1672	5215	1673	4337	35.0188	0.339586		
GCA_030412915.1	GCA_042430785.1	inter_genus	Nocardioides	Streptomyces	1879	4078	2109	7315	35.0039	0.273629		
GCA_001418655.1	GCA_001612785.1	inter_genus	Streptomyces	Nocardia	3023	9368	2616	6744	34.9988	0.312952		
GCA_008386555.1	GCA_958405935.1	inter_genus	Pseudomonas	Ralstonia	1837	5389	1784	4962	34.9821	0.312952		
GCA_030412965.1	GCA_042430785.1	inter_genus	Nocardioides	Streptomyces	1996	4745	2218	7315	34.9420	0.283502		
GCA_008386555.1	GCA_902459665.1	inter_genus	Pseudomonas	Pandoraea	1729	5389	1775	4646	34.9178	0.328965		
GCA_001400635.1	GCA_902459595.1	inter_genus	Pseudomonas	Pandoraea	1673	5205	1657	4337	34.8983	0.339586		
GCA_001612785.1	GCA_016598615.1	inter_genus	Nocardia	Streptomyces	2678	6744	3071	9740	34.8762	0.328965		
GCA_000817815.1	GCA_006365335.1	inter_genus	Vibrio	Salmonella	1811	5721	1784	4587	34.8758	0.312952		
GCA_001182745.2	GCA_021390235.1	inter_genus	Nocardia	Streptomyces	2351	6046	2676	8369	34.8734	0.256381		
GCA_001580545.1	GCA_008386555.1	inter_genus	Paraburkholderia	Pseudomonas	2272	6983	2030	5389	34.7721	0.306598		
GCA_003443895.1	GCA_007858165.1	inter_genus	Paraburkholderia	Pseudomonas	2378	7231	2125	5724	34.7588	0.353280		
GCA_001182745.2	GCA_042433635.1	inter_genus	Nocardia	Streptomyces	2116	6046	2232	6482	34.7063	0.273629		
GCA_030412965.1	GCA_963924095.1	inter_genus	Nocardioides	Streptomyces	1974	4745	2181	7236	34.6799	0.247037		
GCA_000478275.1	GCA_001611855.1	inter_genus	Amycolatopsis	Mycobacteroides	2323	8170	2115	4632	34.6665	0.306598		
GCA_001400635.1	GCA_958405935.1	inter_genus	Pseudomonas	Ralstonia	1780	5205	1743	4962	34.6513	0.300994		
GCA_001400635.1	GCA_902459665.1	inter_genus	Pseudomonas	Pandoraea	1703	5205	1709	4646	34.6361	0.339586		
GCA_001401215.1	GCA_902459535.1	inter_genus	Pseudomonas	Paraburkholderia	2047	5215	2290	7307	34.6350	0.353280		
GCA_001400635.1	GCA_023955645.1	inter_genus	Pseudomonas	Ralstonia	1805	5205	1774	5136	34.6098	0.328965		
GCA_001400635.1	GCA_001580545.1	inter_genus	Pseudomonas	Paraburkholderia	1985	5205	2219	6983	34.4929	0.353280		
GCA_000817815.1	GCA_019048805.1	inter_genus	Vibrio	Citrobacter	1857	5721	1896	5176	34.4407	0.312952		
GCA_030412965.1	GCA_042431885.1	inter_genus	Nocardioides	Streptomyces	2005	4745	2215	7515	34.4209	0.270747		
GCA_030412915.1	GCA_963924095.1	inter_genus	Nocardioides	Streptomyces	1835	4078	2057	7236	34.3999	0.265460		
GCA_001182745.2	GCA_042430785.1	inter_genus	Nocardia	Streptomyces	2198	6046	2396	7315	34.3837	0.268030		
GCA_001611855.1	GCA_014873915.1	inter_genus	Mycobacteroides	Amycolatopsis	2133	4632	2412	8602	34.3434	0.312952		
GCA_001401215.1	GCA_902459665.1	inter_genus	Pseudomonas	Pandoraea	1678	5215	1707	4646	34.3271	0.339586		
GCA_000382005.1	GCA_002741985.1	inter_genus	Pseudoalteromonas	Vibrio	1541	4528	1582	4574	34.3111	0.328965		
GCA_001401215.1	GCA_003443895.1	inter_genus	Pseudomonas	Paraburkholderia	2011	5215	2256	7231	34.2841	0.353280		
GCA_021390235.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2406	8369	2077	4745	34.1848	0.270747		
GCA_030412915.1	GCA_042431885.1	inter_genus	Nocardioides	Streptomyces	1863	4078	2099	7515	34.1758	0.270747		
GCA_008386555.1	GCA_902459535.1	inter_genus	Pseudomonas	Paraburkholderia	2049	5389	2287	7307	34.1525	0.339586		
GCA_030406665.1	GCA_034424255.1	inter_genus	Halomonas	Serratia	1320	3257	1414	4755	34.1238	0.287309		
GCA_001182745.2	GCA_042431885.1	inter_genus	Nocardia	Streptomyces	2220	6046	2407	7515	34.1199	0.270747		
GCA_001400635.1	GCA_902459535.1	inter_genus	Pseudomonas	Paraburkholderia	2018	5205	2244	7307	34.0633	0.328965		
GCA_014656275.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2554	8995	2122	4745	34.0320	0.260703		
GCA_001612785.1	GCA_042653945.1	inter_genus	Nocardia	Streptomyces	2739	6744	3201	10714	34.0245	0.312952		
GCA_021390235.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2279	8369	1947	4078	33.9520	0.273629		
GCA_001611855.1	GCA_030412915.1	inter_genus	Mycobacteroides	Nocardioides	1467	4632	1480	4078	33.8347	0.300994		
GCA_002741985.1	GCA_012641725.1	inter_genus	Vibrio	Pseudoalteromonas	1595	4574	1568	4777	33.8253	0.306598		
GCA_001642805.2	GCA_030406665.1	inter_genus	Serratia	Halomonas	1401	4748	1304	3257	33.7914	0.291447		
GCA_000478275.1	GCA_002086715.1	inter_genus	Amycolatopsis	Mycobacteroides	2337	8170	2147	5117	33.7473	0.312952		
GCA_007858165.1	GCA_013366925.1	inter_genus	Pseudomonas	Paraburkholderia	2173	5724	2524	8209	33.7113	0.372583		
GCA_002086715.1	GCA_014873915.1	inter_genus	Mycobacteroides	Amycolatopsis	2176	5117	2443	8602	33.6686	0.312952		
GCA_001400635.1	GCA_003443895.1	inter_genus	Pseudomonas	Paraburkholderia	1980	5205	2207	7231	33.6684	0.372583		
GCA_001182745.2	GCA_014656275.1	inter_genus	Nocardia	Streptomyces	2317	6046	2740	8995	33.6214	0.268030		
GCA_000252995.1	GCA_030406665.1	inter_genus	Salmonella	Halomonas	1232	3973	1198	3257	33.6100	0.372583		
GCA_014873915.1	GCA_030412965.1	inter_genus	Amycolatopsis	Nocardioides	2391	8602	2084	4745	33.5281	0.287309		
GCA_014656275.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2404	8995	1960	4078	33.3818	0.263022		
GCA_001401215.1	GCA_013366925.1	inter_genus	Pseudomonas	Paraburkholderia	2064	5215	2404	8209	33.2837	0.328965		
GCA_001182745.2	GCA_963924095.1	inter_genus	Nocardia	Streptomyces	2127	6046	2289	7236	33.2480	0.254359		
GCA_001418655.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2603	9368	2088	4745	33.2389	0.283502		
GCA_000478275.1	GCA_030412965.1	inter_genus	Amycolatopsis	Nocardioides	2245	8170	2045	4745	33.2172	0.291447		
GCA_003443895.1	GCA_008386555.1	inter_genus	Paraburkholderia	Pseudomonas	2212	7231	1973	5389	33.1616	0.295981		
GCA_001612785.1	GCA_030412965.1	inter_genus	Nocardia	Nocardioides	1963	6744	1846	4745	33.1535	0.270747		
GCA_000382005.1	GCA_001639065.2	inter_genus	Pseudoalteromonas	Vibrio	1551	4528	1612	5034	33.0789	0.353280		
GCA_001182745.2	GCA_016598615.1	inter_genus	Nocardia	Streptomyces	2354	6046	2861	9740	33.0356	0.300994		
GCA_001182745.2	GCA_001418655.1	inter_genus	Nocardia	Streptomyces	2285	6046	2797	9368	32.9700	0.276697		
GCA_001639065.2	GCA_012641725.1	inter_genus	Vibrio	Pseudoalteromonas	1639	5034	1588	4777	32.8917	0.320287		
GCA_001612785.1	GCA_030412915.1	inter_genus	Nocardia	Nocardioides	1853	6744	1705	4078	32.8775	0.279978		
GCA_016598615.1	GCA_030412965.1	inter_genus	Streptomyces	Nocardioides	2613	9740	2138	4745	32.7994	0.276697		
GCA_000759735.1	GCA_008386555.1	inter_genus	Citrobacter	Pseudomonas	1593	4575	1674	5389	32.7880	0.372583		
GCA_002086715.1	GCA_030412915.1	inter_genus	Mycobacteroides	Nocardioides	1505	5117	1502	4078	32.7026	0.300994		
GCA_030409215.1	GCA_902459595.1	inter_genus	Halomonas	Pandoraea	1277	3749	1367	4337	32.6985	0.339586		
GCA_014873915.1	GCA_030412915.1	inter_genus	Amycolatopsis	Nocardioides	2234	8602	1911	4078	32.6893	0.287309		
GCA_001400635.1	GCA_013366925.1	inter_genus	Pseudomonas	Paraburkholderia	2012	5205	2369	8209	32.6599	0.339586		
GCA_000759735.1	GCA_030406665.1	inter_genus	Citrobacter	Halomonas	1309	4575	1242	3257	32.5715			
GCA_001611855.1	GCA_030412965.1	inter_genus	Mycobacteroides	Nocardioides	1499	4632	1554	4745	32.5584	0.306598		
GCA_000759735.1	GCA_001401215.1	inter_genus	Citrobacter	Pseudomonas	1541	4575	1646	5215	32.5536	0.405585		
GCA_030406665.1	GCA_902459595.1	inter_genus	Halomonas	Pandoraea	1172	3257	1298	4337	32.5257	0.300994		
GCA_030406665.1	GCA_039522805.1	inter_genus	Halomonas	Ralstonia	1202	3257	1296	4426	32.5133	0.300994		
GCA_010728525.1	GCA_030412915.1	inter_genus	Mycobacterium	Nocardioides	1370	4427	1395	4078	32.5103	0.312952		
GCA_000759735.1	GCA_007858165.1	inter_genus	Citrobacter	Pseudomonas	1632	4575	1716	5724	32.5080	0.405585		
GCA_000478275.1	GCA_030412915.1	inter_genus	Amycolatopsis	Nocardioides	2103	8170	1869	4078	32.4298	0.276697		
GCA_001639065.2	GCA_030406665.1	inter_genus	Vibrio	Halomonas	1398	5034	1287	3257	32.3845			
GCA_025821505.1	GCA_030412915.1	inter_genus	Mycobacterium	Nocardioides	1462	4819	1418	4078	32.3705	0.312952		
GCA_030409215.1	GCA_039522805.1	inter_genus	Halomonas	Ralstonia	1308	3749	1335	4426	32.3303	0.295981		
GCA_008386555.1	GCA_013366925.1	inter_genus	Pseudomonas	Paraburkholderia	2008	5389	2378	8209	32.2547	0.312952		
GCA_001418655.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2421	9368	1910	4078	32.2103	0.268030		
GCA_000382005.1	GCA_000817815.1	inter_genus	Pseudoalteromonas	Vibrio	1620	4528	1672	5721	32.1202	0.320287		
GCA_016598615.1	GCA_030412915.1	inter_genus	Streptomyces	Nocardioides	2467	9740	1969	4078	32.1031	0.265460		
GCA_001618685.1	GCA_055396975.1	inter_genus	Geobacillus	Symbiobacterium	1023	3206	1072	3322	32.0925	0.405585		
GCA_013350005.1	GCA_054602315.1	inter_genus	Methylocystis	Bradyrhizobium	1649	3705	1840	7168	32.0887	0.306598		
GCA_000759735.1	GCA_001400635.1	inter_genus	Citrobacter	Pseudomonas	1515	4575	1623	5205	32.0859	0.405585		
GCA_000817815.1	GCA_012641725.1	inter_genus	Vibrio	Pseudoalteromonas	1702	5721	1666	4777	32.0823	0.320287		
GCA_000372845.1	GCA_054602315.1	inter_genus	Methylocystis	Bradyrhizobium	1659	3698	1825	7168	32.0633	0.295981		
GCA_030409215.1	GCA_902459665.1	inter_genus	Halomonas	Pandoraea	1293	3749	1384	4646	31.8880	0.328965		
GCA_001401215.1	GCA_042647405.1	inter_genus	Pseudomonas	Xanthomonas	1568	5215	1411	4138	31.8507	0.353280		
GCA_001618685.1	GCA_055383075.1	inter_genus	Geobacillus	Symbiobacterium	1033	3206	1087	3457	31.8175	0.372583		
GCA_000252995.1	GCA_001401215.1	inter_genus	Salmonella	Pseudomonas	1395	3973	1528	5215	31.8132	0.405585		
GCA_001182745.2	GCA_042653945.1	inter_genus	Nocardia	Streptomyces	2394	6046	2930	10714	31.7661	0.265460		
GCA_001400635.1	GCA_042647405.1	inter_genus	Pseudomonas	Xanthomonas	1563	5205	1402	4138	31.7350	0.372583		
GCA_006365335.1	GCA_030406665.1	inter_genus	Salmonella	Halomonas	1265	4587	1222	3257	31.7058	0.372583		
GCA_001642805.2	GCA_902459595.1	inter_genus	Serratia	Pandoraea	1415	4748	1463	4337	31.6786	0.372583		
GCA_001642805.2	GCA_030409215.1	inter_genus	Serratia	Halomonas	1362	4748	1329	3749	31.6700	0.320287		
GCA_021173085.2	GCA_030406665.1	inter_genus	Ralstonia	Halomonas	1330	4826	1226	3257	31.6219	0.295981		
GCA_000478275.1	GCA_025821505.1	inter_genus	Amycolatopsis	Mycobacterium	2091	8170	1997	4819	31.4728	0.306598		
GCA_000252995.1	GCA_008386555.1	inter_genus	Salmonella	Pseudomonas	1418	3973	1528	5389	31.4676	0.339586		
GCA_034424255.1	GCA_902459595.1	inter_genus	Serratia	Pandoraea	1402	4755	1456	4337	31.4342	0.353280		
GCA_030406665.1	GCA_902459665.1	inter_genus	Halomonas	Pandoraea	1177	3257	1304	4646	31.3931	0.328965		
GCA_002086715.1	GCA_030412965.1	inter_genus	Mycobacteroides	Nocardioides	1531	5117	1562	4745	31.3628	0.291447		
GCA_001400635.1	GCA_003064125.1	inter_genus	Pseudomonas	Xanthomonas	1558	5205	1391	4202	31.3490	0.339586		
GCA_001401215.1	GCA_003064125.1	inter_genus	Pseudomonas	Xanthomonas	1558	5215	1392	4202	31.3263	0.339586		
GCA_001639065.2	GCA_030409215.1	inter_genus	Vibrio	Halomonas	1400	5034	1350	3749	31.3105			
GCA_025821505.1	GCA_030412965.1	inter_genus	Mycobacterium	Nocardioides	1496	4819	1498	4745	31.3049	0.295981		
GCA_030409215.1	GCA_034424255.1	inter_genus	Halomonas	Serratia	1318	3749	1344	4755	31.3029	0.339586		
